"TIME","COICOP","COICOP_LABEL","UNIT","GEO","Value","Flag and Footnotes"
"2012","CP111","Catering services","Current prices, million euro","European Union - 27 countries (from 2019)","401,904.3",""
"2012","CP111","Catering services","Chain linked volumes (2010), million euro","European Union - 27 countries (from 2019)","386,835.6",""
"2012","CP112","Accommodation services","Percentage of total","European Union - 27 countries (from 2019)","1.4",""
"2012","CP112","Accommodation services","Current prices, million euro","European Union - 27 countries (from 2019)","90,109.7",""
"2012","CP112","Accommodation services","Chain linked volumes (2010), million euro","European Union - 27 countries (from 2019)","88,236.1",""
"2012","CP12","Miscellaneous goods and services","Percentage of total","European Union - 27 countries (from 2019)","11.1",""
"2012","CP12","Miscellaneous goods and services","Current prices, million euro","European Union - 27 countries (from 2019)","693,021.5",""
"2012","CP12","Miscellaneous goods and services","Chain linked volumes (2010), million euro","European Union - 27 countries (from 2019)","682,375.3",""
"2012","CP121","Personal care","Percentage of total","European Union - 27 countries (from 2019)","2.4",""
"2012","CP121","Personal care","Current prices, million euro","European Union - 27 countries (from 2019)","150,659.9",""
"2012","CP121","Personal care","Chain linked volumes (2010), million euro","European Union - 27 countries (from 2019)","146,955.0",""
"2012","CP122_127","Prostitution; other services n.e.c.","Percentage of total","European Union - 27 countries (from 2019)","1.7",""
"2012","CP122_127","Prostitution; other services n.e.c.","Current prices, million euro","European Union - 27 countries (from 2019)","103,280.9",""
"2012","CP122_127","Prostitution; other services n.e.c.","Chain linked volumes (2010), million euro","European Union - 27 countries (from 2019)","99,632.7",""
"2012","CP122","Prostitution","Percentage of total","European Union - 27 countries (from 2019)",":",""
"2012","CP122","Prostitution","Current prices, million euro","European Union - 27 countries (from 2019)",":",""
"2012","CP122","Prostitution","Chain linked volumes (2010), million euro","European Union - 27 countries (from 2019)",":",""
"2012","CP123","Personal effects n.e.c.","Percentage of total","European Union - 27 countries (from 2019)","0.8",""
"2012","CP123","Personal effects n.e.c.","Current prices, million euro","European Union - 27 countries (from 2019)","52,240.1",""
"2012","CP123","Personal effects n.e.c.","Chain linked volumes (2010), million euro","European Union - 27 countries (from 2019)","47,186.6",""
"2012","CP124","Social protection","Percentage of total","European Union - 27 countries (from 2019)","1.3",""
"2012","CP124","Social protection","Current prices, million euro","European Union - 27 countries (from 2019)","79,504.5",""
"2012","CP124","Social protection","Chain linked volumes (2010), million euro","European Union - 27 countries (from 2019)","77,295.5",""
"2012","CP125","Insurance","Percentage of total","European Union - 27 countries (from 2019)","2.8",""
"2012","CP125","Insurance","Current prices, million euro","European Union - 27 countries (from 2019)","172,017.7",""
"2012","CP125","Insurance","Chain linked volumes (2010), million euro","European Union - 27 countries (from 2019)","165,956.4",""
"2012","CP126","Financial services n.e.c.","Percentage of total","European Union - 27 countries (from 2019)","2.2",""
"2012","CP126","Financial services n.e.c.","Current prices, million euro","European Union - 27 countries (from 2019)","135,307.1",""
"2012","CP126","Financial services n.e.c.","Chain linked volumes (2010), million euro","European Union - 27 countries (from 2019)","145,425.1",""
"2012","CP127","Other services n.e.c.","Percentage of total","European Union - 27 countries (from 2019)",":",""
"2012","CP127","Other services n.e.c.","Current prices, million euro","European Union - 27 countries (from 2019)",":",""
"2012","CP127","Other services n.e.c.","Chain linked volumes (2010), million euro","European Union - 27 countries (from 2019)",":",""
"2013","TOTAL","Total","Percentage of total","European Union - 27 countries (from 2019)","100.0",""
"2013","TOTAL","Total","Current prices, million euro","European Union - 27 countries (from 2019)","6,284,257.9",""
"2013","TOTAL","Total","Chain linked volumes (2010), million euro","European Union - 27 countries (from 2019)","5,982,674.6",""
"2013","CP01","Food and non-alcoholic beverages","Percentage of total","European Union - 27 countries (from 2019)","13.2",""
"2013","CP01","Food and non-alcoholic beverages","Current prices, million euro","European Union - 27 countries (from 2019)","832,129.0",""
"2013","CP01","Food and non-alcoholic beverages","Chain linked volumes (2010), million euro","European Union - 27 countries (from 2019)","770,306.2",""
"2013","CP011","Food","Percentage of total","European Union - 27 countries (from 2019)","12.1",""
"2013","CP011","Food","Current prices, million euro","European Union - 27 countries (from 2019)","758,356.1",""
"2013","CP011","Food","Chain linked volumes (2010), million euro","European Union - 27 countries (from 2019)","702,322.4",""
"2013","CP012","Non-alcoholic beverages","Percentage of total","European Union - 27 countries (from 2019)","1.2",""
"2013","CP012","Non-alcoholic beverages","Current prices, million euro","European Union - 27 countries (from 2019)","73,773.0",""
"2013","CP012","Non-alcoholic beverages","Chain linked volumes (2010), million euro","European Union - 27 countries (from 2019)","67,983.2",""
"2013","CP02","Alcoholic beverages, tobacco and narcotics","Percentage of total","European Union - 27 countries (from 2019)","4.1",""
"2013","CP02","Alcoholic beverages, tobacco and narcotics","Current prices, million euro","European Union - 27 countries (from 2019)","258,042.7",""
"2013","CP02","Alcoholic beverages, tobacco and narcotics","Chain linked volumes (2010), million euro","European Union - 27 countries (from 2019)","234,157.2",""
"2013","CP021","Alcoholic beverages","Percentage of total","European Union - 27 countries (from 2019)","1.6",""
"2013","CP021","Alcoholic beverages","Current prices, million euro","European Union - 27 countries (from 2019)","99,415.2",""
"2013","CP021","Alcoholic beverages","Chain linked volumes (2010), million euro","European Union - 27 countries (from 2019)","93,502.7",""
"2013","CP022","Tobacco","Percentage of total","European Union - 27 countries (from 2019)","2.0",""
"2013","CP022","Tobacco","Current prices, million euro","European Union - 27 countries (from 2019)","125,335.4",""
"2013","CP022","Tobacco","Chain linked volumes (2010), million euro","European Union - 27 countries (from 2019)","108,542.8",""
"2013","CP023","Narcotics","Percentage of total","European Union - 27 countries (from 2019)",":",""
"2013","CP023","Narcotics","Current prices, million euro","European Union - 27 countries (from 2019)",":",""
"2013","CP023","Narcotics","Chain linked volumes (2010), million euro","European Union - 27 countries (from 2019)",":",""
"2013","CP03","Clothing and footwear","Percentage of total","European Union - 27 countries (from 2019)","4.8",""
"2013","CP03","Clothing and footwear","Current prices, million euro","European Union - 27 countries (from 2019)","300,081.4",""
"2013","CP03","Clothing and footwear","Chain linked volumes (2010), million euro","European Union - 27 countries (from 2019)","294,670.0",""
"2013","CP031","Clothing","Percentage of total","European Union - 27 countries (from 2019)","3.8",""
"2013","CP031","Clothing","Current prices, million euro","European Union - 27 countries (from 2019)","241,548.1",""
"2013","CP031","Clothing","Chain linked volumes (2010), million euro","European Union - 27 countries (from 2019)","237,102.6",""
"2013","CP032","Footwear","Percentage of total","European Union - 27 countries (from 2019)","0.9",""
"2013","CP032","Footwear","Current prices, million euro","European Union - 27 countries (from 2019)","58,533.3",""
"2013","CP032","Footwear","Chain linked volumes (2010), million euro","European Union - 27 countries (from 2019)","57,568.9",""
"2013","CP04","Housing, water, electricity, gas and other fuels","Percentage of total","European Union - 27 countries (from 2019)","24.6",""
"2013","CP04","Housing, water, electricity, gas and other fuels","Current prices, million euro","European Union - 27 countries (from 2019)","1,546,068.7",""
"2013","CP04","Housing, water, electricity, gas and other fuels","Chain linked volumes (2010), million euro","European Union - 27 countries (from 2019)","1,443,830.7",""
"2013","CP041","Actual rentals for housing","Percentage of total","European Union - 27 countries (from 2019)","4.5",""
